RightArm,LeftArm,Torso,Mouth
136,273,374,2631
136,305,374,1818
136,305,374,2281
136,359,372,2637
136,359,372,2160
136,411,374,2159
136,411,374,2372
136,459,374,2237
136,459,374,1687
136,493,373,1687
136,493,373,2224
136,497,372,1923
136,497,372,2090
136,469,372,1659
136,469,372,1367
136,477,372,2104
136,477,372,2104
136,480,372,1117
136,480,372,666
136,472,372,669
136,472,372,448
136,448,372,378
136,448,372,360
136,443,372,0
136,443,372,0
136,439,372,0
136,439,372,0
136,439,372,0
135,431,372,0
135,431,372,0
136,425,372,0
136,425,372,0
138,190,372,0
138,190,372,0
148,244,373,0
148,244,373,0
179,283,373,0
179,283,373,0
230,496,371,0
230,496,371,0
289,497,371,0
289,497,371,0
333,496,373,0
333,496,373,0
362,497,371,0
378,497,372,0
378,497,372,0
379,497,372,0
379,497,372,0
381,497,372,426
381,497,372,667
381,497,372,734
381,497,372,525
382,497,372,729
382,497,372,922
384,497,372,675
384,497,372,675
382,497,372,685
382,497,372,593
381,497,372,671
381,497,372,703
375,497,372,889
375,497,372,850
366,497,373,515
366,497,373,515
347,497,373,422
347,497,373,850
310,497,371,767
310,497,371,873
257,473,372,873
257,473,372,721
202,447,373,681
202,447,373,752
146,441,373,1038
146,441,373,944
132,446,372,893
132,446,372,893
133,455,374,1026
133,455,374,1248
133,464,374,1558
133,464,374,1547
133,474,374,1217
133,474,374,1467
133,481,374,1922
133,481,374,1688
133,487,374,1866
133,487,374,1617
133,487,374,1617
133,487,374,1679
133,487,374,1475
133,488,374,1581
133,488,374,1702
133,487,373,1661
133,487,373,1731
133,487,374,1187
133,487,374,1187
133,487,373,1361
133,487,373,1164
132,486,373,1627
132,486,373,1939
132,479,373,1297
132,479,373,1308
131,459,374,1657
131,459,374,1657
131,424,373,1615
131,424,373,1590
131,389,372,1469
131,389,372,1459
132,371,372,1672
132,371,372,1549
132,374,373,1476
132,374,373,1177
132,382,373,1312
132,382,373,1533
132,400,373,1382
132,400,373,1382
135,426,374,895
135,426,374,1219
137,461,375,1242
137,461,375,1725
161,493,374,1944
161,493,374,1178
204,497,375,1498
204,497,375,1485
250,497,375,1042
250,497,375,1936
272,497,375,1463
272,497,375,1152
271,497,375,966
271,497,375,651
270,497,375,1575
270,497,375,1575
269,497,375,828
269,497,375,974
258,497,375,620
258,497,375,328
225,465,374,0
225,465,374,514
177,420,374,0
177,420,374,358
137,390,374,358
137,390,374,0
136,381,375,0
136,381,375,0
135,384,375,0
135,384,375,0
135,390,375,0
135,390,375,0
136,398,375,0
136,398,375,0
136,416,375,0
136,416,375,0
142,454,375,0
142,454,375,0
175,497,375,0
175,497,375,0
223,497,375,0
223,497,375,0
268,251,374,0
268,251,374,0
282,229,374,0
282,229,374,0
278,216,374,0
278,216,374,0
268,493,374,0
268,493,374,0
245,497,374,0
245,497,374,0
215,466,374,0
215,466,374,0
166,422,372,0
166,422,372,337
132,396,369,1506
132,396,369,2025
132,397,369,2024
132,397,369,2857
132,408,368,3227
132,408,368,2460
134,429,370,2584
134,429,370,2475
136,461,371,2584
136,461,371,2103
145,497,372,926
145,497,372,1112
176,497,372,1112
176,497,372,829
216,497,373,1157
216,497,373,1376
250,497,374,1205
250,497,374,1127
263,497,375,686
263,497,375,753
258,497,374,753
258,497,374,512
246,497,374,691
246,497,374,1141
232,482,372,1545
232,482,372,1011
210,459,371,494
210,459,371,480
180,453,370,555
180,453,370,555
161,453,369,1820
161,453,369,2641
161,453,369,1838
161,453,369,1227
161,453,369,634
161,453,369,1029
161,453,370,803
161,453,370,771
161,453,372,819
161,453,372,819
161,455,375,980
161,455,375,1177
160,465,390,1039
160,465,390,1127
161,482,425,843
161,482,425,945
161,497,453,945
161,497,453,938
161,497,469,826
161,497,469,989
160,497,472,1074
160,497,472,851
161,497,472,832
161,497,472,1101
160,497,471,1204
160,497,471,1114
161,497,472,934
161,497,472,934
161,497,472,970
161,497,472,687
161,497,472,922
160,497,472,1338
160,497,472,942
160,497,471,1082
160,497,471,1240
161,497,471,1166
161,497,471,1166
160,497,470,971
160,497,470,1033
160,497,469,1531
160,497,469,1293
160,497,462,1293
160,497,462,1213
159,497,444,1209
159,497,444,895
159,497,416,1170
159,497,416,1139
159,497,380,1139
159,497,380,1203
159,497,340,1758
159,497,340,1236
159,497,303,1054
159,497,303,769
159,497,272,817
159,497,272,817
159,497,252,627
159,497,252,564
159,497,240,388
159,497,240,306
159,497,235,687
159,497,235,465
159,497,235,0
159,497,235,0
159,497,235,0
159,497,235,0
160,497,235,0
160,497,235,0
159,497,235,0
159,497,235,0
159,497,235,0
159,497,235,0
159,497,236,0
159,497,236,0
159,497,239,0
159,497,239,0
159,497,247,0
159,497,247,0
160,497,270,0
160,497,270,0
160,497,303,0
160,497,303,0
159,497,338,0
159,497,338,0
160,497,353,0
160,497,353,0
160,497,354,0
160,497,354,0
159,497,355,462
159,497,355,2384
159,497,357,2251
159,497,357,2166
159,497,359,1052
159,497,359,774
159,497,359,584
159,497,359,431
159,497,358,1077
159,497,358,2100
160,497,357,2677
160,497,357,2677
159,497,356,2510
159,497,356,1511
159,497,356,1190
159,497,356,613
159,497,356,711
159,497,356,827
160,497,357,1014
160,497,357,1177
160,497,357,1257
160,497,357,1381
160,497,357,1381
160,497,357,770
159,497,357,1043
159,497,357,924
160,497,357,824
160,497,357,768
160,497,357,856
160,497,357,1093
160,497,356,1077
160,497,356,1077
160,497,355,930
160,497,355,1832
160,497,356,1614
160,497,356,1396
160,497,357,1099
160,497,357,1213
160,497,357,917
160,497,357,657
160,497,357,540
160,497,357,461
160,497,356,388
160,497,356,1314
160,497,355,1427
160,497,355,1482
160,497,356,1016
160,497,356,701
159,497,356,701
159,497,356,503
159,497,356,390
159,497,356,1096
147,497,356,1791
147,497,356,2120
132,473,355,2049
132,473,355,2365
132,433,355,2072
132,433,355,2072
132,421,357,1892
132,421,357,1948
133,423,357,1820
133,423,357,1880
133,423,357,1622
133,423,357,1077
133,423,357,1201
133,423,357,1201
133,423,357,1244
133,423,357,1335
136,427,357,1173
136,427,357,1056
136,427,357,996
141,459,358,1109
141,459,358,999
168,497,358,1245
209,244,357,1245
209,244,357,1233
209,244,357,1222
221,497,356,1563
221,497,356,1346
221,497,357,1183
221,497,357,1144
221,497,358,1080
221,497,358,1416
221,497,359,1440
221,497,359,1440
221,497,360,1364
221,497,360,1228
208,494,361,1330
208,494,361,1464
165,456,362,1387
165,456,362,1196
133,426,362,1196
133,426,362,1255
132,425,361,1300
132,425,361,1341
132,425,362,1091
132,425,362,1573
132,425,362,1524
132,425,362,1293
132,425,362,1529
132,425,362,1529
133,429,362,1318
133,429,362,833
136,457,363,953
136,457,363,919
160,497,363,668
160,497,363,649
201,497,363,442
201,497,363,442
222,497,363,447
222,497,363,0
222,497,364,0
222,497,364,0
222,497,364,0
222,497,364,0
222,497,364,0
222,497,364,0
221,497,365,0
221,497,365,0
204,475,365,0
204,475,365,0
157,432,363,0
157,432,363,0
132,413,361,0
132,413,361,0
132,413,361,0
132,413,361,0
132,413,361,0
132,413,361,0
132,416,361,0
132,416,361,0
132,423,361,0
132,423,361,0
135,439,362,0
135,439,362,0
137,471,364,0
137,471,364,0
159,497,365,0
159,497,365,0
199,497,365,0
199,497,365,0
221,497,362,0
221,497,362,0
221,497,362,0
221,497,362,0
220,497,362,1171
220,497,362,1833
221,497,363,1833
221,497,363,2215
218,497,363,2243
218,497,363,1949
177,497,360,2894
177,497,360,3744
132,497,362,3145
132,497,362,2467
