RightArm,LeftArm,Torso,Mouth
217,496,367,0
217,496,367,0
218,496,368,0
218,496,368,0
217,496,367,0
217,496,367,0
217,496,367,0
217,496,367,0
217,496,368,0
217,496,368,0
217,496,368,0
217,496,368,0
217,496,369,0
217,496,369,0
217,496,369,0
217,496,369,0
217,496,369,0
217,496,369,651
217,496,370,1105
217,496,370,2815
217,496,370,3874
217,496,370,4090
217,496,370,4090
217,496,370,4090
217,496,370,4090
217,496,370,3795
217,496,369,2244
217,496,369,2104
217,497,369,2330
217,497,369,2035
217,496,369,1505
217,496,369,1472
218,497,370,2734
218,497,370,2734
217,496,369,3668
217,496,369,4031
217,497,370,4090
217,497,370,3534
217,482,369,3371
217,482,369,3524
217,454,369,3396
217,454,369,3396
217,416,368,3557
217,416,368,3428
217,373,369,3472
217,373,369,3416
218,331,368,3767
218,331,368,3838
217,294,369,3838
217,294,369,3785
217,267,369,3860
217,267,369,3191
217,256,369,3625
217,256,369,3322
217,254,369,3065
217,254,369,3396
217,255,368,3396
217,255,368,3018
217,255,367,2065
217,255,367,1467
217,255,367,1305
217,255,367,2275
217,255,367,2343
217,255,367,2255
217,255,367,2281
217,255,367,2281
217,254,367,1968
217,254,367,2086
218,255,370,2488
218,255,370,3016
228,258,370,3070
228,258,370,2703
250,266,370,1457
250,266,370,1457
295,272,369,2701
295,272,369,3060
334,275,369,2394
334,275,369,4090
367,275,368,3901
367,275,368,4090
399,276,367,4090
399,276,367,4090
430,276,368,4090
430,276,368,4090
455,276,368,4090
455,276,368,4090
478,276,369,4090
478,276,369,4019
490,276,369,3905
490,276,369,4056
493,276,370,4056
493,276,370,4038
493,275,370,4090
493,275,370,3930
493,275,370,3788
493,275,370,3756
493,275,369,3982
493,275,369,3982
493,275,369,3720
493,275,369,3209
493,275,369,3532
493,275,369,0
493,275,369,1063
493,275,369,1168
492,275,369,755
492,275,369,0
493,275,369,0
493,275,369,0
492,275,368,0
492,275,368,0
492,275,369,0
492,275,369,0
492,275,369,0
492,275,369,0
492,275,369,0
492,275,369,0
491,275,369,0
491,275,369,0
491,275,368,0
491,275,368,0
491,275,368,0
491,275,368,0
491,275,367,0
491,275,367,0
491,275,367,0
491,275,367,0
491,275,367,0
491,275,367,0
491,275,367,0
492,275,367,0
492,275,367,0
491,276,367,1336
491,276,367,2808
492,279,367,2410
492,279,367,1453
493,291,367,2226
493,291,367,2161
494,316,367,2161
494,316,367,2261
494,350,366,2507
494,350,366,2190
493,381,367,1770
493,381,367,2331
493,403,366,2336
493,403,366,1176
491,410,366,1176
491,410,366,0
489,410,366,843
489,410,366,1171
480,410,366,1106
480,410,366,1421
459,405,365,1740
459,405,365,1740
428,392,366,1740
428,392,366,1815
390,371,366,1971
390,371,366,1844
353,345,366,1395
353,345,366,1144
320,317,366,1134
320,317,366,1200
297,297,366,1245
297,297,366,1322
293,282,365,1322
293,282,365,1200
293,275,365,1357
293,275,365,1607
292,273,366,1924
292,273,366,1623
292,273,365,1436
292,273,365,1381
292,275,366,1757
292,275,366,2128
292,278,365,678
292,278,365,0
290,295,365,533
290,295,365,1568
287,328,365,1838
287,328,365,1933
283,368,365,1993
283,368,365,1920
269,404,364,2252
269,404,364,2229
248,434,362,2035
248,434,362,1928
220,455,359,1682
220,455,359,1682
205,468,356,1974
205,468,356,1844
201,479,357,1984
201,479,357,1960
196,490,356,2236
196,490,356,2093
196,494,357,2544
196,494,357,2283
195,496,358,2283
195,496,358,1592
196,495,358,1377
196,495,358,1143
196,496,359,1582
196,496,359,1698
197,495,358,1698
197,495,358,1908
197,495,357,1718
197,495,357,1539
197,495,357,384
197,495,357,0
197,496,358,0
197,496,358,0
197,495,358,0
197,495,358,0
197,495,358,0
197,495,358,0
197,495,358,0
197,495,358,0
197,495,358,0
197,495,358,0
197,495,358,0
197,495,358,0
197,495,358,0
197,495,358,0
197,495,358,0
197,495,358,0
197,495,358,0
197,495,358,0
197,496,358,0
197,496,358,0
197,495,358,0
197,495,358,0
197,496,358,0
197,496,358,0
197,495,358,0
197,495,358,0
197,496,358,0
197,496,358,0
197,495,358,0
197,495,358,0
197,496,358,0
197,496,358,0
197,495,358,0
197,495,358,0
197,496,358,0
197,496,358,0
197,495,358,0
197,495,358,0
197,496,358,0
197,495,358,0
197,495,358,0
197,496,358,0
197,496,358,0
197,495,358,0
197,495,358,0
197,496,358,0
197,495,358,0
197,495,358,0
197,495,358,0
197,495,358,0
