RightArm,LeftArm,Torso,Mouth
516,497,297,0
516,497,297,0
516,497,297,0
516,497,297,0
513,497,297,0
513,497,297,0
513,497,297,0
513,497,297,0
512,497,299,0
512,497,299,0
512,497,299,0
512,497,299,0
508,497,297,0
508,497,297,337
508,497,297,337
508,497,297,1506
480,497,297,2025
480,497,297,2024
480,497,297,3227
480,497,297,2460
422,497,297,2584
422,497,297,2475
422,497,297,2475
422,497,297,2584
365,497,296,2103
365,497,296,926
365,497,296,1112
365,497,296,829
336,497,297,1157
336,497,297,1376
336,497,297,1376
336,497,297,1205
333,497,298,1174
333,497,298,686
333,497,298,753
333,497,298,512
333,497,298,691
333,497,298,1356
333,497,298,1356
333,497,298,1545
332,497,298,1011
332,497,298,494
332,497,298,578
332,497,298,555
332,497,298,1820
332,497,298,2641
332,497,298,2641
332,497,298,1227
333,497,298,634
333,497,298,890
333,497,298,1029
333,497,298,803
333,497,298,819
337,497,300,823
337,497,300,823
337,497,300,980
337,497,300,1177
325,497,300,1039
325,497,300,785
325,497,300,843
307,497,300,945
307,497,300,938
307,497,300,826
307,497,300,989
307,497,300,861
251,497,298,1074
251,497,298,851
251,497,298,832
251,497,298,1204
199,497,298,904
199,497,298,1114
199,497,298,934
199,497,298,970
159,497,297,687
159,497,297,922
159,497,297,922
159,497,297,1338
132,497,297,942
132,497,297,1082
132,497,297,1240
132,497,297,1166
132,497,297,971
132,497,297,1033
132,497,297,1531
132,497,297,1293
134,497,298,1293
134,497,298,1293
134,497,298,1213
134,497,298,1209
134,497,298,895
134,497,298,1170
134,497,298,1139
134,497,298,1203
134,497,298,1758
134,497,298,1236
134,497,298,1236
134,497,298,1054
134,497,298,942
134,497,298,817
134,497,298,627
134,497,298,564
134,497,298,527
134,497,298,388
134,497,298,687
134,497,298,687
134,497,298,465
134,497,298,0
134,497,298,0
134,497,298,0
134,497,298,0
134,497,298,0
134,497,298,0
134,497,298,0
134,497,298,0
134,497,298,0
134,497,298,0
134,497,298,0
134,497,298,0
134,497,298,0
134,497,298,0
134,497,298,0
134,497,298,0
134,497,298,0
134,497,298,0
134,497,298,0
134,494,296,0
134,494,296,0
134,494,296,0
134,494,296,0
134,461,297,0
134,461,297,0
134,461,297,0
134,461,297,462
134,416,298,2251
134,416,298,2166
134,416,298,1052
134,416,298,774
134,374,298,774
134,374,298,584
134,374,298,431
134,374,298,1077
134,323,298,2100
134,323,298,2677
134,323,298,2510
134,323,298,1511
